,Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Expected Lifetime (yrs.)
5913,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5914,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5915,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5916,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5917,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5918,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5919,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5920,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5921,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5922,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5923,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5924,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5925,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5926,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5927,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5928,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5929,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5930,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5931,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5932,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5933,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5934,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5935,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5936,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
5937,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5938,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5939,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5940,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5941,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5942,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5943,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5944,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5945,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5946,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5947,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5948,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5949,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5950,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5951,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5952,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5953,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5954,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5955,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5956,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5957,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5958,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5959,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5960,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5961,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5962,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5963,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5964,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5965,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5966,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
5967,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5968,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5969,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5970,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5971,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5972,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
5973,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5974,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5975,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5976,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
5977,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
5978,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5979,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5980,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5981,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5982,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5983,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5984,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5985,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5986,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5987,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
5988,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5989,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5990,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5991,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5992,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5993,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5994,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5995,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5996,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5997,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5998,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
5999,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6000,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6001,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6002,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6003,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6004,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6005,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6006,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6007,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6008,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6009,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6010,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6011,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6012,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6013,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6014,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6015,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6016,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6017,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6018,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6019,577.0,580.0,0.000216,70.0,96.1,290.0,4.0
6020,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6021,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6022,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6023,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6024,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6025,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6026,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6027,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6028,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6029,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6030,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6031,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6032,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6033,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6034,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6035,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6036,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6037,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6038,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6039,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6040,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6041,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6042,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6043,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6044,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6045,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6046,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6047,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6048,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6049,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6050,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6051,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6052,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6053,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6054,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6055,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6056,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6057,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6058,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6059,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6060,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6061,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6062,556.0,560.0,0.000289,97.6,95.8,260.0,4.0
6063,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6064,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6065,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6066,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6067,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6068,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6069,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6070,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6071,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6072,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6073,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6074,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6075,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6076,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6077,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6078,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6079,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6080,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6081,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6082,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6083,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6084,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6085,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6086,539.0,541.0,0.000145,53.2,95.4,260.0,4.0
6087,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6088,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6089,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6090,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6091,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6092,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6093,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6094,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6095,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6096,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6097,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6098,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6099,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6100,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6101,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6102,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6103,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6104,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6105,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6106,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6107,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6108,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6109,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6110,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6111,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6112,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6113,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6114,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6115,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6116,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6117,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6118,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6119,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6120,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6121,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6122,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6123,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6124,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6125,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6126,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6127,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6128,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6129,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6130,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6131,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6132,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6133,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6134,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6135,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6136,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6137,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6138,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6139,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6140,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6141,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6142,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6143,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6144,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6145,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6146,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6147,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6148,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6149,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6150,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6151,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6152,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6153,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6154,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6155,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6156,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6157,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6158,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6159,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6160,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6161,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6162,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6163,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6164,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6165,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6166,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6167,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6168,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6169,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6170,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6171,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6172,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6173,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6174,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6175,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6176,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6177,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6178,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6179,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6180,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6181,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6182,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6183,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6184,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6185,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6186,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6187,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6188,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
6189,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6190,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6191,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6192,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6193,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6194,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6195,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6196,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6197,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6198,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6199,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6200,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6201,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6202,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6203,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6204,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6205,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6206,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6207,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6208,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6209,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6210,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6211,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6212,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6213,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6214,565.0,567.0,0.000144,43.0,95.0,290.0,4.0
6215,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6216,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6217,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6218,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6219,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6220,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6221,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6222,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6223,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6224,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6225,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6226,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6227,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6228,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6229,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6230,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6231,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6232,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6233,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6234,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6235,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6236,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6237,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6238,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6239,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6240,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6241,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6242,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6243,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6244,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6245,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6246,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6247,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6248,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6249,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6250,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6251,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6252,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6253,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6254,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6255,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6256,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6257,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6258,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6259,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6260,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6261,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6262,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6263,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6264,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6265,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6266,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6267,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6268,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6269,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6270,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6271,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6272,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6273,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6274,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6275,580.0,583.0,0.000216,70.0,96.2,290.0,4.0
6276,569.0,571.0,0.000144,97.7,95.9,300.0,5.4
6277,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6278,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6279,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6280,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6281,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6282,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6283,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6284,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6285,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6286,577.0,581.0,0.000288,70.0,96.1,290.0,4.0
6287,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6288,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6289,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6290,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6291,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6292,565.0,567.0,0.000144,43.0,95.8,260.0,4.0
6293,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6294,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6295,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6296,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6297,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6298,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6299,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6300,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6301,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6302,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6303,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6304,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6305,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6306,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6307,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6308,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6309,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6310,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6311,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6312,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6313,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6314,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6315,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6316,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6317,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6318,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6319,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6320,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6321,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6322,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6323,564.0,567.0,0.000216,43.0,95.8,290.0,4.0
6324,323.0,342.0,0.00142,43.0,95.8,290.0,4.0
6325,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6326,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6327,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6328,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6329,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6330,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6331,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6332,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6333,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6334,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6335,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6336,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6337,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6338,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6339,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6340,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6341,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6342,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6343,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6344,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6345,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6346,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
6347,539.0,541.0,0.000145,53.0,95.4,260.0,4.0
